name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Nanya DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110511023507,New & Unused,51,2GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524035624,New & Unused,51,2GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110119055608,New & Unused,51,2GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524030859,New & Unused,51,2GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC ,38,59,osst-20111105033238,New & Unused,99,2GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105040801,New & Unused,99,2GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG ,38,59,osst-20111105035233,New & Unused,99,2GB,Nanya,PC2-5300 / 667MHz
Qimonda DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110511083740,New & Unused,51,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110521035258,New & Unused,51,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110512023410,New & Unused,51,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110521042009,New & Unused,51,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20111105085505,New & Unused,99,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105043320,New & Unused,99,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Samsung DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20101229054446,New & Unused,51,2GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101229054436,New & Unused,51,2GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 2GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110521014755,New & Unused,51,2GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20110909071549,New & Unused,99,2GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimn,38,59,osst-20110909073547,New & Unused,99,2GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20110909072519,New & Unused,99,2GB,Samsung,PC2-5300 / 667MHZ
Elixir DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110511022945,New & Unused,51,2GB,Elixir,PC2-6400 / 800MHz
Elixir DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524035848,New & Unused,51,2GB,Elixir,PC2-6400 / 800MHz
Elixir DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110510080932,New & Unused,51,2GB,Elixir,PC2-6400 / 800MHz
Elixir DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524031537,New & Unused,51,2GB,Elixir,PC2-6400 / 800MHz
Elpida DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524020546,New & Unused,51,2GB,ELPIDA,PC2-6400 / 800MHz
Elpida DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110506040743,New & Unused,51,2GB,ELPIDA,PC2-6400 / 800MHz
Elpida DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524023944,New & Unused,51,2GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20111103091202,New & Unused,99,2GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111104031350,New & Unused,99,2GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111103091341,New & Unused,99,2GB,ELPIDA,PC2-6400 / 800MHz
Hynix DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20101223054269,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110520080741,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082920,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20111104033941,New & Unused,99,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111104031807,New & Unused,99,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111104033707,New & Unused,99,2GB,Hynix,PC2-6400 / 800MHz
Infineon DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110511084057,New & Unused,51,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Infineon DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110512030808,New & Unused,51,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Infineon DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20111104040407,New & Unused,99,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Infineon DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111105020416,New & Unused,99,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Infineon DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111104043040,New & Unused,99,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Micron DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110509030226,New & Unused,51,2GB,Micron,PC2-6400 / 800MHz
Micron DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110523034644,New & Unused,51,2GB,Micron,PC2-6400 / 800MHz
Micron DDR2 2GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110507050428,New & Unused,51,2GB,Micron,PC2-6400 / 800MHz
Micron DDR2 2GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110523031751,New & Unused,51,2GB,Micron,PC2-6400 / 800MHz
Micron DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111105020642,New & Unused,99,2GB,Micron,PC2-6400 / 800MHz
Micron DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC ,48,59,osst-20111105031537,New & Unused,99,2GB,Micron,PC2-6400 / 800MHz
Micron DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111105031307,New & Unused,99,2GB,Micron,PC2-6400 / 800MHz
Nanya DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110511023659,New & Unused,51,2GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524035626,New & Unused,51,2GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110119055609,New & Unused,51,2GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524032340,New & Unused,51,2GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC ,48,59,osst-20111105033507,New & Unused,99,2GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111105041150,New & Unused,99,2GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG ,48,59,osst-20111105034218,New & Unused,99,2GB,Nanya,PC2-6400 / 800MHz
Qimonda DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110511084631,New & Unused,51,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Qimonda DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110521035453,New & Unused,51,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Qimonda DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110512024009,New & Unused,51,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Qimonda DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110521042151,New & Unused,51,2GB,Qimonda / Infineon,PC2-6400 / 800MHz
Qimonda DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20111105043635,New & Unused,99,2GB,Qimonda / Infineon,PC2-6400 / 800MHZ
Qimonda DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111105041330,New & Unused,99,2GB,Qimonda / Infineon,PC2-6400 / 800MHZ
Qimonda DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111105043505,New & Unused,99,2GB,Qimonda / Infineon,PC2-6400 / 800MHZ
Samsung DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20101229054447,New & Unused,51,2GB,Samsung,PC2-6400 / 800MHZ
Samsung DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101229054437,New & Unused,51,2GB,Samsung,PC2-6400 / 800MHZ
Samsung DDR2 2GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110521015118,New & Unused,51,2GB,Samsung,PC2-6400 / 800MHZ
Samsung DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20110909071746,New & Unused,99,2GB,Samsung,PC2-6400 / 800MHZ
Samsung DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimn,48,59,osst-20110909073717,New & Unused,99,2GB,Samsung,PC2-6400 / 800MHZ
Samsung DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20110909072700,New & Unused,99,2GB,Samsung,PC2-6400 / 800MHZ
Elpida DDR1 2GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG ,55,59,osst-20110908034618,New & Unused,99,2GB,ELPIDA,PC-2700 / 333MHz
Hynix DDR1 2GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905030200,New & Unused,99,2GB,Hynix,PC-2700 / 333MHz
Infineon DDR1 2GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110908023848,New & Unused,99,2GB,Qimonda / Infineon,PC-2700 / 333Mhz
Micron DDR1 2GB PC 2700R  333Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905031434,New & Unused,99,2GB,Micron,PC-2700 / 333MHz
Nanya DDR1 2GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110908030103,New & Unused,99,2GB,Nanya,PC-2700 / 333MHz
Qimonda DDR1 2GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110906073801,New & Unused,99,2GB,Qimonda / Infineon,PC-2700 / 333MHz
Samsung DDR1 2GB PC 2700R 333MHz Server DRAM Memory Module ECC REG,55,59,osst-20110902080957,New & Unused,99,2GB,Samsung,PC-2700 / 333MHZ
Elpida DDR3 2GB PC3-10600E 1333MHZ Server DRAM Memory ECC,38,59,osst-20110908090647,New & Unused,99,2GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB PC3-10600E 1333MHZ Server DRAM Memory ECC REG,38,59,osst-20110909074057,New & Unused,99,2GB,ELPIDA,PC3-10600 / 1333MHz
Hynix  DDR3 2GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,38,59,osst-20110920081825,New & Unused,99,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,38,59,osst-20110920082740,New & Unused,99,2GB,Hynix,PC3-10600 / 1333MHz
Micron DDR3 2GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,38,59,osst-20110916085453,New & Unused,99,2GB,Micron,PC3-10600 / 1333MHz
Micron DDR3 2GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,38,59,osst-20110916084737,New & Unused,99,2GB,Micron,PC3-10600 / 1333MHz
Nanya DDR3 2GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,38,59,osst-20110916093023,New & Unused,99,2GB,Nanya,PC3-10600 / 1333MHz
Nanya DDR3 2GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,38,59,osst-20110916094241,New & Unused,99,2GB,Nanya,PC3-10600 / 1333MHz
Qimonda  DDR3 2GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,38,59,osst-20110920084218,New & Unused,99,2GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Qimonda DDR3 2GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,38,59,osst-20110920085049,New & Unused,99,2GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Samsung DDR3 2GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,38,59,osst-20110906084218,New & Unused,99,2GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 2GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,38,59,osst-20110906082318,New & Unused,99,2GB,Samsung,PC3-10600 / 1333MHZ
Infineon DDR1 2GB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110908024113,New & Unused,99,2GB,Qimonda / Infineon,PC-3200 / 400Mhz
Micron DDR1 2GB PC 3200R  400Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905031720,New & Unused,99,2GB,Micron,PC-3200 / 400MHz
Qimonda DDR1 2GB 2048MB PC 3200R 400MHz Server Memory ECC REG 184pin,55,59,osst-20110126034643,New & Unused,99,2GB,Qimonda / Infineon,PC-3200 / 400MHz
Qimonda DDR1 2GB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110906074101,New & Unused,99,2GB,Qimonda / Infineon,PC-3200 / 400MHz
Elpida DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110908090331,New & Unused,99,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC REG ,38,59,osst-20110909072812,New & Unused,99,2GB,ELPIDA,PC3-8500 / 1066MHz
Hynix  DDR3 2GB PC3-8500 1066MHZ Server RAM Dram ECC REG,38,59,osst-20110920082517,New & Unused,99,2GB,Hynix,PC3-8500 / 1066MHz
Hynix  DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110920081516,New & Unused,99,2GB,Hynix,PC3-8500 / 1066MHz
Micron DDR3 2GB PC3-8500 1066MHZ Server RAM Dram ECC REG,38,59,osst-20110916085231,New & Unused,99,2GB,Micron,PC3-8500 / 1066MHz
Micron DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110916084500,New & Unused,99,2GB,Micron,PC3-8500 / 1066MHz
Nanya  DDR3 2GB PC3-8500 1066MHZ Server RAM Dram ECC REG,38,59,osst-20110916093643,New & Unused,99,2GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110916094748,New & Unused,99,2GB,Nanya,PC3-8500 / 1066MHz
Qimonda  DDR3 2GB PC3-8500 1066MHZ Server RAM Dram ECC REG,38,59,osst-20110920084624,New & Unused,99,2GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda  DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110920085328,New & Unused,99,2GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Samsung DDR3 2GB PC3-8500 1066MHZ Server RAM Dram ECC REG,38,59,osst-20110906083543,New & Unused,99,2GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110906081243,New & Unused,99,2GB,Samsung,PC3-8500 / 1066MHz
ELPIDA DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107032842,New & Unused,99,4GB,ELPIDA,PC2-3200 / 400MHZ
Hynix DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107025746,New & Unused,99,4GB,Hynix,PC2-3200 / 400MHZ
Infineon DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107024329,New & Unused,99,4GB,Qimonda / Infineon,PC2-3200 / 400MHZ
Micron DDR2 Server 4GB PC2-3200R 400HZ  DRAM Memory Module ECC REG,68,59,osst-20111107022234,New & Unused,99,4GB,Micron,PC2-3200 / 400MHZ
Nanya DDR2 Server 4GB PC2-3200R 400HZ  DRAM Memory Module ECC REG,68,59,osst-20111107020608,New & Unused,99,4GB,Nanya,PC2-3200 / 400MHz
Qimonda DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107015157,New & Unused,99,4GB,Qimonda / Infineon,PC2-3200 / 400MHZ
Samsung DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20110909074101,New & Unused,99,4GB,Samsung,PC2-3200 / 400MHZ
Elixir DDR2 4GB 4096MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110510085540,New & Unused,51,4GB,Elixir,PC2-4200 / 533MHz
Elixir DDR2 4GB 4096MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110510084509,New & Unused,51,4GB,Elixir,PC2-4200 / 533MHz
Elpida DDR2 4GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110506043242,New & Unused,51,4GB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 4GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110506033940,New & Unused,51,4GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107033024,New & Unused,99,4GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107032704,New & Unused,99,4GB,ELPIDA,PC2-4200 / 533MHz
Hynix DDR2 4GB 4096MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110505071748,New & Unused,51,4GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 4GB 4096MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110505035926,New & Unused,51,4GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107025553,New & Unused,99,4GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107030039,New & Unused,99,4GB,Hynix,PC2-4200 / 533MHZ
Infineon DDR2 4GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110512030949,New & Unused,51,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 4GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110511081133,New & Unused,51,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107024552,New & Unused,99,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107024137,New & Unused,99,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Micron DDR2 4GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110509030427,New & Unused,51,4GB,Micron,PC2-4200 / 533MHz
Micron DDR2 4GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110509015910,New & Unused,51,4GB,Micron,PC2-4200 / 533MHz
Micron DDR2 Server 4GB PC2-5300R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107022924,New & Unused,99,4GB,Micron,PC2-4200 / 533MHZ
Nanya DDR2 4GB 4096MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110509085200,New & Unused,51,4GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 4GB 4096MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110509083250,New & Unused,51,4GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107020925,New & Unused,99,4GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107020411,New & Unused,99,4GB,Nanya,PC2-4200 / 533MHz
Qimonda DDR2 4GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110512024738,New & Unused,51,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 4GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110511081358,New & Unused,51,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107014924,New & Unused,99,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107015510,New & Unused,99,4GB,Qimonda / Infineon,PC2-4200 / 533MHz
Samsung DDR2 4GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110506084644,New & Unused,51,4GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 4GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110506082035,New & Unused,51,4GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimn,68,59,osst-20110909080217,New & Unused,99,4GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20110909074325,New & Unused,99,4GB,Samsung,PC2-4200 / 533MHZ
Elixir DDR2 4GB 4096MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110511025406,New & Unused,51,4GB,Elixir,PC2-5300 / 667MHz
Elixir DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110510081117,New & Unused,51,4GB,Elixir,PC2-5300 / 667MHz
Elpida DDR2 4GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110506043102,New & Unused,51,4GB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 4GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110506033740,New & Unused,51,4GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107033246,New & Unused,99,4GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107030841,New & Unused,99,4GB,ELPIDA,PC2-5300 / 667MHz
Hynix DDR2 4GB 4096MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20101223054270,New & Unused,51,4GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107025427,New & Unused,99,4GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107030203,New & Unused,99,4GB,Hynix,PC2-5300 / 667MHZ
Infineon DDR2 4GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110512031110,New & Unused,51,4GB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 4GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110511093832,New & Unused,51,4GB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107024757,New & Unused,99,4GB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107023938,New & Unused,99,4GB,Qimonda / Infineon,PC2-5300 / 667MHz
